longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,medianHouseValue
-122.09,37.39,34.0,1508.0,483.0,365600.0
-122.09,37.39,36.0,1035.0,196.0,359000.0
-122.09,37.38,34.0,1959.0,342.0,414700.0
-122.09,37.38,36.0,2587.0,416.0,407200.0
-122.08,37.38,33.0,2771.0,659.0,353600.0
-122.08,37.38,36.0,857.0,156.0,366700.0
-122.08,37.38,36.0,1199.0,198.0,373400.0
-122.08,37.38,36.0,782.0,130.0,383900.0
-122.08,37.37,29.0,1229.0,192.0,465000.0
-122.09,37.37,27.0,1269.0,186.0,500001.0
-122.09,37.37,34.0,2165.0,355.0,442100.0
-122.08,37.38,25.0,830.0,228.0,342900.0
-122.07,37.37,22.0,3770.0,727.0,457500.0
-122.07,37.37,30.0,2937.0,407.0,473500.0
-122.07,37.36,21.0,3244.0,426.0,500001.0
-122.06,37.36,34.0,1747.0,250.0,500001.0
-122.07,37.36,28.0,4612.0,608.0,500001.0
-122.08,37.36,31.0,2717.0,376.0,500001.0
-122.09,37.36,37.0,1550.0,238.0,500001.0
-122.09,37.36,37.0,2269.0,325.0,500001.0
-122.08,37.36,28.0,2181.0,284.0,500001.0
-122.06,37.35,30.0,2040.0,294.0,500001.0
-122.07,37.34,33.0,1208.0,198.0,500001.0
-122.07,37.34,35.0,1172.0,184.0,500001.0
-122.07,37.35,35.0,1447.0,205.0,500001.0
-122.07,37.35,35.0,1579.0,210.0,500001.0
-122.08,37.35,35.0,1347.0,207.0,500001.0
-122.07,37.34,30.0,1851.0,238.0,500001.0
-122.08,37.34,23.0,2597.0,335.0,500001.0
-122.08,37.34,28.0,1643.0,216.0,500001.0
-122.08,37.35,33.0,2398.0,317.0,500001.0
-122.1,37.38,37.0,4167.0,612.0,500001.0
-122.1,37.37,37.0,2511.0,354.0,500001.0
-122.1,37.37,40.0,2224.0,354.0,500001.0
-122.11,37.37,22.0,1477.0,195.0,500001.0
-122.11,37.38,36.0,3598.0,500.0,500001.0
-122.11,37.38,22.0,3638.0,719.0,500001.0
-122.11,37.37,49.0,1068.0,190.0,500001.0
-122.12,37.37,18.0,1617.0,231.0,500001.0
-122.11,37.4,31.0,2836.0,490.0,500001.0
-122.11,37.39,36.0,1660.0,261.0,500001.0
-122.1,37.39,35.0,2471.0,349.0,500001.0
-122.12,37.4,31.0,2356.0,405.0,500001.0
-122.12,37.39,34.0,3561.0,497.0,500001.0
-122.12,37.38,34.0,1443.0,218.0,500001.0
-122.12,37.4,32.0,3514.0,473.0,500001.0
-122.13,37.4,29.0,6027.0,1195.0,461200.0
-122.13,37.41,36.0,4787.0,900.0,440900.0
-122.14,37.41,35.0,2419.0,426.0,437100.0
-122.14,37.42,46.0,206.0,44.0,265000.0
-122.13,37.42,36.0,3982.0,1045.0,314100.0
-122.12,37.41,33.0,2892.0,617.0,360900.0
-122.11,37.43,35.0,3584.0,535.0,451300.0
-122.11,37.43,35.0,3905.0,565.0,463700.0
-122.11,37.42,32.0,3058.0,595.0,417800.0
-122.11,37.41,35.0,2712.0,428.0,443800.0
-122.11,37.41,33.0,1641.0,284.0,432900.0
-122.12,37.42,35.0,2445.0,533.0,362100.0
-122.12,37.42,36.0,2607.0,551.0,373100.0
-122.13,37.43,40.0,3454.0,648.0,438400.0
-122.13,37.43,32.0,4398.0,878.0,431900.0
-122.12,37.43,36.0,3212.0,553.0,425500.0
-122.12,37.44,33.0,2974.0,623.0,406300.0
-122.13,37.44,42.0,2390.0,462.0,397400.0
-122.12,37.44,33.0,1509.0,303.0,373400.0
-122.11,37.44,35.0,2016.0,349.0,376600.0
-122.12,37.43,33.0,3262.0,668.0,398100.0
-122.13,37.45,37.0,2295.0,332.0,500001.0
-122.13,37.45,37.0,1287.0,197.0,500001.0
-122.13,37.45,41.0,3233.0,540.0,500001.0
-122.13,37.44,43.0,3004.0,440.0,500001.0
-122.13,37.44,38.0,2835.0,447.0,446600.0
-122.15,37.46,39.0,906.0,109.0,500001.0
-122.16,37.45,52.0,1135.0,219.0,492000.0
-122.15,37.46,52.0,1803.0,257.0,500001.0
-122.14,37.45,52.0,3841.0,537.0,500001.0
-122.15,37.45,52.0,2117.0,353.0,500001.0
-122.14,37.45,48.0,2074.0,297.0,500001.0
-122.15,37.45,52.0,568.0,91.0,500001.0
-122.16,37.45,47.0,4234.0,1156.0,425000.0
-122.16,37.45,19.0,2207.0,810.0,402500.0
-122.16,37.45,37.0,2926.0,874.0,356000.0
-122.16,37.44,34.0,2199.0,529.0,405900.0
-122.15,37.44,52.0,2063.0,320.0,500001.0
-122.15,37.44,52.0,1400.0,217.0,500001.0
-122.15,37.44,52.0,1945.0,293.0,500001.0
-122.14,37.44,52.0,3117.0,468.0,500001.0
-122.14,37.43,52.0,1944.0,308.0,500001.0
-122.14,37.43,52.0,1327.0,190.0,500001.0
-122.14,37.43,52.0,1383.0,227.0,500001.0
-122.15,37.43,47.0,2600.0,490.0,476300.0
-122.15,37.42,44.0,3558.0,839.0,404800.0
-122.14,37.43,18.0,2060.0,563.0,378600.0
-122.15,37.43,20.0,11709.0,3618.0,375000.0
-122.16,37.42,34.0,4448.0,610.0,500001.0
-122.15,37.41,15.0,2577.0,360.0,500001.0
-122.17,37.43,24.0,3924.0,1142.0,387500.0
-122.15,37.41,29.0,473.0,103.0,475000.0
-122.18,37.41,21.0,1034.0,117.0,500001.0
-122.13,37.39,27.0,3385.0,427.0,500001.0
-122.12,37.37,37.0,1446.0,181.0,500001.0
-122.11,37.36,34.0,1575.0,183.0,500001.0
-122.13,37.37,30.0,2139.0,260.0,500001.0
-122.14,37.38,26.0,2859.0,343.0,500001.0
-122.1,37.36,32.0,1433.0,199.0,500001.0
-122.1,37.36,35.0,2063.0,266.0,500001.0
-122.09,37.35,37.0,1795.0,285.0,500001.0
-122.09,37.35,30.0,1502.0,186.0,500001.0
-122.14,37.36,23.0,11294.0,1377.0,500001.0
-122.15,37.35,23.0,3814.0,485.0,500001.0
-122.11,37.31,7.0,189.0,26.0,500001.0
-122.12,37.29,11.0,436.0,70.0,500001.0
-122.12,37.28,21.0,349.0,64.0,360000.0
-122.08,37.24,21.0,427.0,63.0,500001.0
-122.01,37.18,37.0,3852.0,652.0,318700.0
-121.98,37.16,42.0,2533.0,433.0,279900.0
-121.9,37.16,43.0,1529.0,311.0,293300.0
-121.93,37.13,37.0,1150.0,203.0,398500.0
-121.88,37.24,24.0,4420.0,996.0,226400.0
-121.9,37.24,24.0,7521.0,1364.0,255800.0
-121.86,37.22,18.0,7245.0,1029.0,361200.0
-121.86,37.23,24.0,4337.0,670.0,271400.0
-121.85,37.22,21.0,6203.0,798.0,362700.0
-121.89,37.21,14.0,5636.0,697.0,459200.0
-121.84,37.18,6.0,9176.0,1201.0,473400.0
-121.87,37.22,17.0,2825.0,365.0,485000.0
-121.87,37.22,26.0,1921.0,250.0,405900.0
-121.86,37.21,23.0,2552.0,305.0,500001.0
-121.87,37.21,18.0,1080.0,122.0,500001.0
-121.83,37.23,7.0,5389.0,903.0,500001.0
-121.8,37.19,45.0,1797.0,303.0,434500.0
-121.84,37.21,15.0,5468.0,676.0,418300.0
-121.83,37.2,6.0,3694.0,574.0,348000.0
-121.83,37.21,14.0,2714.0,361.0,387500.0
-121.89,37.23,16.0,3574.0,466.0,355900.0
-121.89,37.23,20.0,7754.0,976.0,361600.0
-121.88,37.24,14.0,7174.0,950.0,394200.0
-121.87,37.23,19.0,7357.0,963.0,361400.0
-121.87,37.27,16.0,3298.0,451.0,305600.0
-121.87,37.27,25.0,1730.0,226.0,279300.0
-121.86,37.27,19.0,1852.0,268.0,279500.0
-121.87,37.27,18.0,3561.0,560.0,269400.0
-121.86,37.27,17.0,4393.0,709.0,246500.0
-121.77,37.23,15.0,4713.0,769.0,253800.0
-121.77,37.22,16.0,1617.0,306.0,191100.0
-121.77,37.22,16.0,3992.0,540.0,299300.0
-121.76,37.23,16.0,4274.0,715.0,233900.0
-121.84,37.25,25.0,5939.0,989.0,234600.0
-121.83,37.23,22.0,5507.0,841.0,245200.0
-121.84,37.24,18.0,3574.0,504.0,274100.0
-121.84,37.24,24.0,7991.0,1286.0,238800.0
-121.85,37.24,17.0,6425.0,1268.0,237600.0
-121.86,37.25,16.0,6958.0,1300.0,262400.0
-121.83,37.28,17.0,3057.0,606.0,230900.0
-121.81,37.27,20.0,3244.0,520.0,224000.0
-121.8,37.27,17.0,3912.0,737.0,221500.0
-121.82,37.27,16.0,2030.0,321.0,279100.0
-121.81,37.27,22.0,2996.0,695.0,209700.0
-121.8,37.26,26.0,1394.0,238.0,195000.0
-121.8,37.26,18.0,3631.0,947.0,184400.0
-121.85,37.27,17.0,1957.0,261.0,294200.0
-121.84,37.27,9.0,3624.0,812.0,198400.0
-121.84,37.27,17.0,2795.0,482.0,250800.0
-121.83,37.27,8.0,4454.0,1058.0,282600.0
-121.84,37.27,16.0,2429.0,387.0,253200.0
-121.83,37.27,14.0,2855.0,380.0,311500.0
-121.82,37.26,10.0,3030.0,574.0,218700.0
-121.83,37.26,11.0,2394.0,403.0,259300.0
-121.81,37.26,14.0,3379.0,683.0,236200.0
-121.81,37.26,16.0,1911.0,327.0,249500.0
-121.81,37.25,20.0,3398.0,771.0,350000.0
-121.81,37.25,12.0,2070.0,587.0,244500.0
-121.83,37.26,7.0,3609.0,751.0,213100.0
-121.82,37.25,16.0,2650.0,600.0,194300.0
-121.83,37.25,17.0,2332.0,637.0,123400.0
-121.87,37.26,17.0,1051.0,172.0,234500.0
-121.86,37.26,16.0,2814.0,485.0,224100.0
-121.87,37.26,24.0,2383.0,343.0,265700.0
-121.85,37.26,16.0,1982.0,280.0,289200.0
-121.85,37.26,16.0,2312.0,303.0,311800.0
-121.85,37.26,16.0,1816.0,241.0,291200.0
-121.84,37.26,5.0,1808.0,340.0,184800.0
-121.83,37.26,15.0,3243.0,551.0,257400.0
-121.84,37.25,17.0,2363.0,473.0,141600.0
-121.87,37.25,4.0,2498.0,775.0,183900.0
-121.85,37.25,20.0,3773.0,624.0,241200.0
-121.83,37.24,23.0,2543.0,388.0,237400.0
-121.81,37.24,21.0,3250.0,610.0,234400.0
-121.82,37.24,20.0,3671.0,567.0,241000.0
-121.82,37.25,24.0,3344.0,531.0,245600.0
-121.82,37.25,25.0,4021.0,634.0,241200.0
-121.81,37.25,5.0,1975.0,520.0,159000.0
-121.81,37.25,25.0,4096.0,623.0,251800.0
-121.82,37.23,23.0,4487.0,584.0,291500.0
-121.82,37.23,25.0,2349.0,394.0,233100.0
-121.81,37.23,16.0,1674.0,281.0,253300.0
-121.81,37.23,19.0,2635.0,427.0,248000.0
-121.81,37.23,24.0,2413.0,369.0,257200.0
-121.81,37.23,17.0,2319.0,324.0,278300.0
-121.78,37.24,17.0,2123.0,341.0,262700.0
-121.78,37.22,18.0,2127.0,387.0,217100.0
-121.78,37.23,18.0,1747.0,317.0,229100.0
-121.79,37.23,16.0,2240.0,300.0,289600.0
-121.79,37.23,17.0,2281.0,359.0,259500.0
-121.8,37.23,18.0,3179.0,526.0,265800.0
-121.8,37.23,18.0,2581.0,358.0,272400.0
-121.8,37.27,10.0,3301.0,593.0,260700.0
-121.8,37.26,16.0,1868.0,285.0,260500.0
-121.76,37.26,17.0,250.0,52.0,500001.0
-121.77,37.24,12.0,10236.0,1878.0,261100.0
-121.7,37.2,15.0,531.0,154.0,385700.0
-121.74,37.19,11.0,1290.0,197.0,500001.0
-121.72,37.16,21.0,1062.0,179.0,394100.0
-121.75,37.11,18.0,3167.0,478.0,467700.0
-121.68,37.0,19.0,3754.0,588.0,412600.0
-121.61,37.15,16.0,5498.0,729.0,416300.0
-121.6,37.13,14.0,9483.0,1361.0,344500.0
-121.64,37.15,13.0,4780.0,798.0,288100.0
-121.64,37.14,14.0,5487.0,1024.0,229800.0
-121.63,37.12,17.0,1830.0,398.0,248200.0
-121.69,37.14,12.0,4077.0,590.0,386200.0
-121.66,37.13,20.0,4477.0,924.0,226900.0
-121.65,37.12,14.0,4721.0,999.0,239300.0
-121.66,37.11,19.0,3785.0,611.0,436700.0
-121.65,37.11,14.0,6006.0,914.0,321700.0
-121.63,37.1,14.0,5034.0,797.0,335000.0
-121.67,37.13,19.0,3269.0,483.0,300800.0
-121.56,37.08,17.0,6725.0,1051.0,393100.0
-121.61,37.06,21.0,5322.0,908.0,386800.0
-121.6,37.09,24.0,1511.0,318.0,350000.0
-121.62,37.09,37.0,1593.0,303.0,260700.0
-121.58,37.01,44.0,3192.0,565.0,234000.0
-121.57,37.0,18.0,7241.0,1225.0,260300.0
-121.57,36.98,14.0,5231.0,817.0,279800.0
-121.58,37.01,15.0,2873.0,547.0,264700.0
-121.59,36.97,16.0,865.0,123.0,308700.0
-121.59,37.01,16.0,6637.0,1171.0,251500.0
-121.61,37.03,5.0,6529.0,1010.0,298500.0
-121.58,37.03,16.0,3120.0,685.0,198600.0
-121.58,37.02,27.0,2303.0,471.0,203600.0
-121.59,37.02,14.0,6355.0,1279.0,228600.0
-121.57,37.02,17.0,2889.0,624.0,178000.0
-121.57,37.01,44.0,1448.0,393.0,170300.0
-121.56,37.0,20.0,3976.0,953.0,160100.0
-121.54,36.99,27.0,2361.0,449.0,305000.0
-121.51,37.02,19.0,2372.0,394.0,374600.0
-121.74,37.35,34.0,440.0,90.0,500001.0
-121.55,37.37,39.0,759.0,141.0,262500.0
-121.59,37.19,52.0,220.0,32.0,131300.0
-121.37,37.06,25.0,474.0,92.0,340900.0
-122.03,37.18,10.0,212.0,38.0,390000.0
-121.96,37.13,26.0,50.0,5.0,400000.0
-121.98,37.14,37.0,74.0,19.0,350000.0
-122.0,37.0,16.0,32.0,4.0,137500.0
-122.01,36.99,29.0,227.0,45.0,271400.0
-122.01,36.99,28.0,1321.0,240.0,263100.0
-121.99,36.99,29.0,3119.0,507.0,281500.0
-121.99,36.98,40.0,1104.0,224.0,256300.0
-122.0,36.98,43.0,1636.0,324.0,239200.0
-122.01,36.99,41.0,2548.0,508.0,233000.0
-122.01,36.98,47.0,1250.0,249.0,265300.0
-122.02,36.99,30.0,2156.0,487.0,245000.0
-122.02,36.98,21.0,1484.0,394.0,187500.0
-122.02,36.98,44.0,1153.0,238.0,212500.0
-122.04,36.98,35.0,2155.0,355.0,404700.0
-122.04,36.98,33.0,797.0,125.0,367600.0
-122.04,36.97,30.0,2695.0,424.0,362300.0
-122.06,37.0,14.0,1547.0,374.0,131300.0
-122.05,36.97,20.0,2428.0,473.0,263800.0
-122.05,36.97,16.0,3363.0,611.0,294100.0
-122.06,36.98,15.0,3385.0,669.0,320900.0
-122.04,36.98,51.0,1076.0,206.0,258300.0
-122.04,36.97,45.0,1302.0,245.0,266400.0
-122.04,36.97,52.0,1901.0,335.0,253100.0
-122.04,36.97,49.0,792.0,136.0,238600.0
-122.04,36.96,44.0,1294.0,269.0,223900.0
-122.03,36.98,37.0,2817.0,716.0,255400.0
-122.01,36.98,47.0,2403.0,517.0,229400.0
-122.02,36.98,35.0,1053.0,263.0,217500.0
-122.02,36.98,21.0,607.0,155.0,166700.0
-122.02,36.97,29.0,2568.0,747.0,195300.0
-122.01,36.97,43.0,2162.0,509.0,260900.0
-122.01,36.97,52.0,920.0,202.0,232800.0
-122.01,36.97,35.0,1605.0,392.0,240000.0
-122.0,36.98,20.0,2502.0,454.0,275000.0
-122.01,36.98,27.0,2820.0,730.0,242400.0
-122.0,36.97,30.0,1029.0,242.0,240500.0
-122.0,36.93,51.0,1616.0,374.0,400000.0
-122.01,36.95,52.0,1217.0,325.0,326700.0
-122.03,36.97,51.0,924.0,232.0,234400.0
-122.03,36.97,36.0,337.0,69.0,225000.0
-122.03,36.97,52.0,403.0,72.0,262500.0
-122.04,36.97,40.0,1193.0,227.0,237500.0
-122.03,36.96,18.0,2677.0,785.0,232600.0
-122.02,36.97,44.0,594.0,169.0,250000.0
-122.02,36.97,39.0,2124.0,661.0,281300.0
-122.02,36.96,52.0,775.0,305.0,112500.0
-122.03,36.96,40.0,584.0,126.0,243500.0
-122.03,36.96,28.0,1607.0,421.0,216100.0
-122.04,36.96,32.0,1438.0,306.0,202000.0
-122.04,36.96,42.0,538.0,107.0,196400.0
-122.04,36.96,42.0,1149.0,264.0,206400.0
-122.03,36.96,32.0,2182.0,406.0,284200.0
-122.04,36.95,36.0,1862.0,364.0,263800.0
-122.01,36.91,19.0,691.0,191.0,388500.0
-122.05,36.96,30.0,971.0,185.0,226500.0
-122.06,36.96,52.0,65.0,17.0,258300.0
-122.05,36.87,18.0,2232.0,440.0,276000.0
-122.04,36.95,27.0,1987.0,374.0,265800.0
-122.04,37.0,52.0,3365.0,644.0,116600.0
-121.75,36.91,32.0,1461.0,422.0,173200.0
-121.74,36.92,29.0,1210.0,281.0,156000.0
-121.74,36.92,17.0,2648.0,589.0,151700.0
-121.74,36.92,14.0,3355.0,695.0,164600.0
-121.75,36.93,24.0,4026.0,881.0,218100.0
-121.75,36.92,48.0,1801.0,353.0,194500.0
-121.75,36.92,46.0,1362.0,321.0,177800.0
-121.76,36.92,36.0,2096.0,409.0,238300.0
-121.76,36.92,46.0,947.0,257.0,160700.0
-121.75,36.91,52.0,1211.0,447.0,161400.0
-121.76,36.91,23.0,1276.0,437.0,155000.0
-121.75,36.91,42.0,1368.0,468.0,151400.0
-121.77,36.91,8.0,2715.0,750.0,162000.0
-121.76,36.9,44.0,919.0,309.0,121400.0
-121.77,36.93,20.0,2587.0,547.0,190400.0
-121.77,36.93,24.0,1943.0,447.0,184300.0
-121.77,36.93,33.0,1406.0,317.0,190000.0
-121.76,36.92,20.0,2687.0,637.0,169700.0
-121.77,36.92,9.0,4934.0,1112.0,194800.0
-121.79,36.93,19.0,2512.0,509.0,189100.0
-121.78,36.92,19.0,1515.0,253.0,241200.0
-121.78,36.93,21.0,2794.0,662.0,178400.0
-121.77,36.94,18.0,1063.0,341.0,171300.0
-121.79,36.95,34.0,2152.0,430.0,192200.0
-121.8,36.94,29.0,2377.0,476.0,190100.0
-122.25,37.08,20.0,1201.0,282.0,177500.0
-122.14,37.08,18.0,2420.0,439.0,334000.0
-122.11,37.05,18.0,3337.0,549.0,315800.0
-122.13,36.97,27.0,991.0,194.0,350000.0
-122.07,37.13,26.0,1127.0,199.0,240000.0
-122.09,37.09,46.0,695.0,136.0,222600.0
-122.09,37.11,32.0,2637.0,489.0,231600.0
-122.12,37.09,36.0,1397.0,289.0,239600.0
-122.09,37.07,33.0,3581.0,734.0,214300.0
-122.08,37.08,35.0,1541.0,297.0,204800.0
-122.16,37.17,35.0,6422.0,1380.0,202300.0
-122.12,37.12,51.0,2419.0,485.0,206900.0
-122.18,37.15,17.0,1457.0,289.0,284100.0
-122.12,37.16,32.0,1602.0,317.0,185100.0
-122.1,37.19,18.0,808.0,136.0,273300.0
-122.08,37.15,23.0,506.0,96.0,273900.0
-122.11,37.11,46.0,1993.0,404.0,206800.0
-122.11,37.14,29.0,3201.0,640.0,204100.0
-122.13,37.15,39.0,2854.0,613.0,180300.0
-122.09,37.21,15.0,1969.0,332.0,394900.0
-122.0,37.12,17.0,4413.0,672.0,383300.0
-122.04,37.12,30.0,1427.0,311.0,154500.0
-122.02,37.11,36.0,2066.0,401.0,196400.0
-122.05,37.11,39.0,1065.0,248.0,146300.0
-122.07,37.08,21.0,5639.0,894.0,270000.0
-122.05,37.05,41.0,2422.0,502.0,201300.0
-122.07,37.06,31.0,1634.0,370.0,232300.0
-122.08,37.04,34.0,2800.0,577.0,220900.0
-122.08,37.03,36.0,4682.0,899.0,203700.0
-122.04,37.04,17.0,4977.0,994.0,312300.0
-122.03,37.03,21.0,4650.0,733.0,322000.0
-122.02,37.01,20.0,1005.0,138.0,500001.0
-122.03,37.0,30.0,2077.0,342.0,440500.0
-122.04,37.08,20.0,467.0,95.0,261500.0
-122.02,37.09,35.0,1818.0,368.0,240000.0
-122.03,37.05,12.0,2010.0,422.0,190900.0
-122.01,37.06,19.0,4113.0,767.0,308100.0
-122.0,37.08,17.0,4154.0,739.0,373400.0
-121.95,37.11,21.0,2387.0,357.0,397700.0
-121.96,37.1,20.0,922.0,155.0,331500.0
-121.87,37.1,20.0,1918.0,304.0,402300.0
-121.9,37.1,23.0,1708.0,287.0,356600.0
-121.93,37.04,36.0,1522.0,230.0,363500.0
-121.96,37.03,17.0,1343.0,203.0,386400.0
-121.93,37.05,14.0,679.0,108.0,340600.0
-121.96,37.06,16.0,1321.0,224.0,390000.0
-121.99,37.05,19.0,2023.0,392.0,353000.0
-122.0,37.06,20.0,2403.0,376.0,304400.0
-122.01,37.03,21.0,5904.0,956.0,355300.0
-121.97,37.01,21.0,2073.0,357.0,371600.0
-121.98,36.99,14.0,6787.0,1454.0,262400.0
-121.97,37.0,25.0,990.0,166.0,272900.0
-121.98,36.98,29.0,2681.0,632.0,215800.0
-121.99,36.99,16.0,1592.0,369.0,207000.0
-121.99,36.98,25.0,2113.0,422.0,234600.0
-121.99,36.98,19.0,5613.0,1321.0,215600.0
-121.98,36.97,21.0,3349.0,737.0,251900.0
-121.98,36.96,20.0,3495.0,818.0,258300.0
-121.99,36.97,15.0,3044.0,786.0,213200.0
-122.0,36.97,39.0,2702.0,646.0,256700.0
-121.99,36.96,42.0,1275.0,272.0,422400.0
-121.99,36.96,16.0,875.0,201.0,377300.0
-121.96,36.88,37.0,2846.0,553.0,294400.0
-121.97,36.97,24.0,3665.0,870.0,228500.0
-121.97,36.96,27.0,4001.0,999.0,234600.0
-121.98,36.96,31.0,3209.0,723.0,245100.0
-121.96,36.98,16.0,4907.0,1117.0,229200.0
-121.97,36.98,17.0,2813.0,497.0,252400.0
-121.97,36.97,15.0,2849.0,668.0,228600.0
-121.96,36.97,23.0,4324.0,1034.0,263800.0
-121.94,36.98,24.0,3010.0,562.0,290700.0
-121.94,36.98,21.0,3520.0,831.0,264300.0
-121.95,36.98,34.0,3745.0,958.0,261200.0
-121.94,36.97,31.0,1738.0,422.0,330800.0
-121.93,36.99,19.0,6356.0,1100.0,283500.0
-121.94,37.0,32.0,2210.0,426.0,315200.0
-121.96,37.0,20.0,3847.0,727.0,305200.0
-121.96,36.99,23.0,3209.0,748.0,238000.0
-121.94,36.99,11.0,4571.0,924.0,221700.0
-121.86,37.0,16.0,8638.0,1392.0,351800.0
-121.91,36.99,23.0,5675.0,964.0,322300.0
-121.91,36.98,16.0,1957.0,408.0,233300.0
-121.88,36.98,21.0,4117.0,752.0,289500.0
-121.91,36.97,19.0,4920.0,1092.0,231900.0
-121.92,36.95,29.0,3457.0,699.0,252300.0
-121.88,36.96,18.0,4910.0,817.0,308800.0
-121.9,36.97,21.0,3707.0,751.0,295200.0
-121.88,36.96,18.0,6355.0,1100.0,321100.0
-121.9,36.93,22.0,7281.0,1233.0,335500.0
-121.87,36.95,7.0,3703.0,679.0,368400.0
-121.84,36.94,29.0,4921.0,967.0,307900.0
-121.89,36.89,18.0,2774.0,492.0,352000.0
-121.91,36.85,22.0,2442.0,624.0,300000.0
-121.82,36.86,17.0,1573.0,272.0,420000.0
-121.79,37.0,28.0,2715.0,451.0,290400.0
-121.83,36.98,19.0,4431.0,705.0,298600.0
-121.82,36.95,16.0,2599.0,430.0,349300.0
-121.83,37.02,22.0,1903.0,350.0,288400.0
-121.76,37.0,21.0,1416.0,269.0,279800.0
-121.79,37.03,18.0,943.0,213.0,228600.0
-121.69,36.96,23.0,1229.0,254.0,305600.0
-121.75,36.96,19.0,3461.0,634.0,190800.0
-121.75,36.95,27.0,1580.0,303.0,202700.0
-121.77,36.96,20.0,4228.0,816.0,229100.0
-121.73,36.93,29.0,2931.0,535.0,224700.0
-121.67,36.93,22.0,569.0,132.0,187500.0
-122.39,40.59,26.0,1279.0,438.0,81300.0
-122.39,40.58,44.0,1625.0,392.0,68900.0
-122.37,40.58,25.0,2054.0,495.0,76900.0
-122.38,40.58,34.0,1262.0,267.0,72600.0
-122.38,40.58,36.0,1808.0,384.0,74800.0
-122.36,40.58,17.0,1220.0,275.0,118800.0
-122.34,40.58,7.0,4843.0,992.0,101700.0
-122.35,40.57,22.0,589.0,97.0,87500.0
-122.34,40.57,24.0,1610.0,307.0,82800.0
-122.38,40.57,43.0,2251.0,542.0,58200.0
-122.38,40.56,23.0,2281.0,408.0,101200.0
-122.38,40.54,36.0,1216.0,240.0,75300.0
-122.37,40.54,28.0,2213.0,390.0,86900.0
-122.4,40.58,40.0,3895.0,929.0,78200.0
-122.41,40.58,35.0,2072.0,385.0,75600.0
-122.4,40.58,43.0,1455.0,300.0,104200.0
-122.39,40.57,38.0,855.0,172.0,84400.0
-122.42,40.59,24.0,5045.0,972.0,138900.0
-122.45,40.61,17.0,785.0,155.0,58200.0
-122.45,40.56,17.0,1712.0,307.0,148700.0
-122.42,40.57,10.0,7949.0,1309.0,120100.0
-122.4,40.57,23.0,1321.0,259.0,90100.0
-122.4,40.62,9.0,4794.0,889.0,103100.0
-122.42,40.6,5.0,2614.0,433.0,122900.0
-122.39,40.6,22.0,2195.0,489.0,66500.0
-122.38,40.61,14.0,4773.0,1133.0,105000.0
-122.37,40.6,7.0,5178.0,1336.0,111400.0
-122.39,40.64,13.0,3604.0,704.0,78700.0
-122.36,40.62,11.0,3896.0,886.0,94200.0
-122.34,40.63,10.0,2183.0,369.0,151600.0
-122.33,40.6,5.0,6383.0,1206.0,111100.0
-122.32,40.58,2.0,1937.0,350.0,114200.0
-122.3,40.58,19.0,1043.0,204.0,98800.0
-122.36,40.56,20.0,3592.0,868.0,64800.0
-122.37,40.55,26.0,1435.0,234.0,136700.0
-122.36,40.55,21.0,2500.0,466.0,113300.0
-122.46,40.52,13.0,2085.0,322.0,146500.0
-122.41,40.55,19.0,3753.0,761.0,86500.0
-122.41,40.53,28.0,1127.0,245.0,72000.0
-122.39,40.53,28.0,1427.0,304.0,80800.0
-122.39,40.52,24.0,2068.0,346.0,85900.0
-122.4,40.51,20.0,1750.0,352.0,100600.0
-122.37,40.52,18.0,4547.0,774.0,98100.0
-122.35,40.56,16.0,2801.0,614.0,81600.0
-122.35,40.56,12.0,3900.0,863.0,85200.0
-122.35,40.54,17.0,2280.0,453.0,97800.0
-122.36,40.57,31.0,431.0,90.0,77300.0
-122.35,40.57,18.0,2226.0,490.0,69400.0
-122.34,40.57,26.0,2187.0,472.0,67900.0
-122.33,40.57,16.0,2777.0,503.0,75900.0
-122.32,40.57,15.0,2524.0,449.0,93800.0
-122.31,40.55,11.0,13714.0,2302.0,100100.0
-122.34,40.51,16.0,2247.0,502.0,119200.0
-122.33,40.52,23.0,2801.0,507.0,116700.0
-122.31,40.49,18.0,4026.0,718.0,118400.0
-122.28,40.5,21.0,2405.0,476.0,83100.0
-122.4,40.71,22.0,2390.0,484.0,84700.0
-122.43,40.66,15.0,2532.0,458.0,92200.0
-122.42,40.63,23.0,2248.0,489.0,80400.0
-122.38,40.69,21.0,1774.0,370.0,61500.0
-122.36,40.69,32.0,3611.0,772.0,60600.0
-122.35,40.68,36.0,1822.0,449.0,56600.0
-122.36,40.68,28.0,1745.0,379.0,59800.0
-122.38,40.67,10.0,2281.0,444.0,65600.0
-122.36,40.66,17.0,2786.0,559.0,75800.0
-122.31,40.65,11.0,3664.0,647.0,141600.0
-122.25,40.6,16.0,2753.0,494.0,128300.0
-122.23,40.63,16.0,1141.0,220.0,130700.0
-122.25,40.66,15.0,2771.0,546.0,108500.0
-122.32,40.71,18.0,2879.0,578.0,105400.0
-122.31,40.75,18.0,1411.0,330.0,75800.0
-122.27,40.53,17.0,2255.0,416.0,129800.0
-122.26,40.58,14.0,2539.0,466.0,138500.0
-122.23,40.57,18.0,1633.0,243.0,150800.0
-122.24,40.51,23.0,2216.0,378.0,116800.0
-122.31,40.45,10.0,1187.0,236.0,66800.0
